time,source,keyword,frame,D/H,link,relevancy,immigrant category
20,3,3,8,1,https://www.dailymail.co.uk/wires/ap/article-13702313/Afghanistan-sprinter-uses-Olympic-trip-shine-light-women-treated-country.html,1,3
19,3,3,3,1,https://www.dailymail.co.uk/news/article-13692863/Albanian-drug-dealer-human-rights-law-block-deportation.html,1,5
19,3,3,3,0,https://www.dailymail.co.uk/news/article-13687565/Children-radicalised-mosques-11-knives-crime-verdict-German-child-refugee-charity-integration-failed-asylum-seekers.html,1,5
19,3,3,6,1,https://www.dailymail.co.uk/wires/pa/article-13687921/Afghan-family-reunion-route-opens-three-years-Taliban-takeover-evacuation.html,1,3
19,3,3,8,1,https://www.dailymail.co.uk/wires/ap/article-13683611/Refugee-athletes-want-compete-Olympics-migration-takes-global-focus.html,1,5
19,3,3,8,1,https://www.dailymail.co.uk/wires/ap/article-13681551/Palestinian-swimmer-hopes-help-build-sports-infrastructure-people-hope.html,1,6
19,3,3,1,0,https://www.dailymail.co.uk/news/article-13679509/Tommy-Robinson-jail-banned-film-Trafalgar-Square-protests-violent-police-arrest.html,0,5
19,3,3,2,0,https://www.dailymail.co.uk/news/article-13659975/The-rise-Migrant-PORN-Europes-open-door-immigration-policy-Mia-Khalifas-infamous-hijab-sex-film-created-genre-pornography-surge-films-showing-Muslim-women-subjugated-men.html,1,5
19,3,3,8,1,https://www.dailymail.co.uk/wires/ap/article-13664971/Cuban-Olympic-Committee-demands-immediate-exclusion-athlete-refugee-team.html,1,5
19,3,3,10,0,https://www.dailymail.co.uk/wires/afp/article-13663321/Palestinian-officials-say-Israel-troops-kill-5-West-Bank-raid.html,1,6
19,3,3,9,1,https://www.dailymail.co.uk/femail/article-13658717/Long-Lost-Family-Man-24-late-mother-adopted-streets-baby-refugee-parents-fulfils-dying-wish-birth-family-meets-sister-time.html,1,5
19,3,3,6,1,https://www.dailymail.co.uk/wires/ap/article-13656619/Israels-latest-airstrikes-Gaza-kill-15-including-children.html,1,6
19,3,3,10,0,https://www.dailymail.co.uk/wires/pa/article-13654709/Israeli-military-says-struck-Houthi-targets-Yemen.html,1,6
19,3,3,7,1,https://www.dailymail.co.uk/wires/afp/article-13654359/Gaza-hospital-says-newborn-saved-dead-mothers-womb.html,1,6
19,3,3,7,0,https://www.dailymail.co.uk/wires/pa/article-13654153/13-Palestinians-killed-central-Gaza-strikes-ceasefire-talks-continue.html,1,6
19,3,3,6,1,https://www.dailymail.co.uk/wires/ap/article-13647383/A-truce-halt-violence-eastern-Congo-extended-calls-grow-displaced-return-home.html,1,5
19,3,3,10,0,https://www.dailymail.co.uk/wires/afp/article-13642787/Deadly-strikes-pound-Gaza-Israel-PM-vows-ramp-pressure.html,1,6
19,3,3,12,0,https://www.dailymail.co.uk/news/article-13635927/syrian-migrant-refugee-united-states-buy-maine-home-ahmad-alsaleh.html,1,5
19,3,3,10,0,https://www.dailymail.co.uk/wires/afp/article-13635379/Israel-hits-Gaza-land-sea-air-Hamas-halts-talks.html,1,6
19,3,3,1,1,https://www.dailymail.co.uk/wires/afp/article-13632781/Hamas-says-pulling-Gaza-truce-talks-Israeli-strike-targeting-Deif.html,1,6
19,3,3,11,0,https://www.dailymail.co.uk/wires/pa/article-13627297/Four-migrants-died-crossing-English-Channel-overnight-French-media-reports.html,0,5
19,3,3,8,1,https://www.dailymail.co.uk/wires/ap/article-13625405/They-fled-home-countries-Now-theyll-compete-Paris-Refugee-Olympic-Team.html,1,5
19,3,3,8,0,https://www.dailymail.co.uk/wires/afp/article-13616923/Cuban-Olympic-champ-trains-compete-Paris-refugee.html,1,5
19,3,3,10,0,https://www.dailymail.co.uk/wires/pa/article-13616001/Palestinians-flee-Gaza-City-heavy-Israeli-bombardment.html,1,6
19,3,3,11,0,https://www.dailymail.co.uk/wires/ap/article-13615147/UN-chief-meets-Pakistans-premier-discuss-situation-Afghan-refugees-following-clampdown.html,1,3
19,3,3,9,1,https://www.dailymail.co.uk/tvshowbiz/article-13610875/Sara-Cox-pregnant-Ukrainian-refugee-birth-radio-family.html,1,1
19,3,3,9,1,https://www.dailymail.co.uk/wires/afp/article-13602735/Fashion-power-Zarny-Myanmar-refugee-turned-Tokyo-designer.html,1,5
19,3,3,6,0,https://www.dailymail.co.uk/wires/pa/article-13591591/Strike-kills-nine-Khan-Younis-hours-Israel-ordered-mass-evacuation.html,1,6
19,3,3,8,0,https://www.dailymail.co.uk/wires/ap/article-13591393/Afghan-women-cricketers-ask-international-support-refugee-team.html,1,3
19,3,3,10,0,https://www.dailymail.co.uk/wires/afp/article-13588105/Palestinian-ministry-says-Israeli-raid-kills-woman-child-West-Bank.html,1,5
18,3,3,10,0,https://www.dailymail.co.uk/wires/ap/article-13585515/Israeli-airstrike-northern-West-Bank-kills-Palestinian-militant-wounds-5-people.html,1,6
18,3,3,11,0,https://www.dailymail.co.uk/news/article-13581517/Nigel-Farage-arrives-face-Question-Time-audience-surrounded-pro-refugee-protesters-Reform-plunged-racism-row-campaigner-caught-film-calling-Rishi-Sunak-f-ing-p.html,1,5
18,3,3,9,1,https://www.dailymail.co.uk/wires/afp/article-13572525/Rashid-Khan-From-refugee-Afghanistans-World-Cup-warrior.html,1,3
18,3,3,10,0,https://www.dailymail.co.uk/galleries/article-13567423/Israeli-airstrike-kills-ten-family-members-Hamas-chiefs.html,1,6
18,3,3,10,0,https://www.dailymail.co.uk/news/article-13566789/Israeli-airstrike-kills-ten-members-Hamas-chief-Ismail-Haniyeh-family-sister-sons-grandchildren.html,1,6
18,3,3,9,1,https://www.dailymail.co.uk/wires/afp/article-13565683/Afghan-Masomah-proud-voice-refugees-Olympics.html,1,3
18,3,3,10,0,https://www.dailymail.co.uk/news/article-13560229/IDF-troops-violated-orders-tying-wounded-Palestinian-jeep-bonnet-raid-Israeli-army-admits-probe-launched-video-sparked-fury.html,1,6
18,3,3,4,0,https://www.dailymail.co.uk/wires/ap/article-13552367/Italian-coast-guard-recovers-12-bodies-shipwreck-victims-Ionian-Sea.html,1,5
18,3,3,12,0,https://www.dailymail.co.uk/wires/pa/article-13550467/World-watching-UK-General-Election-say-human-rights-organisations.html,0,5
18,3,3,6,1,https://www.dailymail.co.uk/wires/afp/article-13549131/Family-dark-Yemeni-Dutch-man-languishes-Saudi-prison.html,1,5
18,3,3,7,1,https://www.dailymail.co.uk/wires/pa/article-13548715/Ukrainians-teenagers-refugee-football-programme-share-predictions-Euros.html,1,5
18,3,3,8,1,https://www.dailymail.co.uk/wires/pa/article-13544747/Bridgerton-actor-Refugees-just-different-circumstances.html,1,5
18,3,3,9,1,https://www.dailymail.co.uk/wires/pa/article-13543533/Ukrainian-refugee-14-likely-fell-sea-wall-accidental-death-inquest.html,1,1
18,3,3,1,1,https://www.dailymail.co.uk/news/article-13542441/Tommy-Robinson-contempt-court-case-libel-injunction.html,0,5
18,3,3,9,1,https://www.dailymail.co.uk/wires/ap/article-13537261/The-war-Gaza-wiping-entire-Palestinian-families-one-branch-time-This-how.html,1,6
18,3,3,9,1,https://www.dailymail.co.uk/tvshowbiz/article-13535361/Rebecca-Judd-reveals-bizarre-way-winds-night.html,1,5
18,3,3,12,0,https://www.dailymail.co.uk/wires/ap/article-13530863/As-number-displaced-people-surges-Inflatable-Refugee-Barcelona-sparks-questions.html,1,5
18,3,3,4,0,https://www.dailymail.co.uk/wires/ap/article-13530181/UN-agencies-urge-Greece-shed-light-migrant-shipwreck-killed-hundreds-one-year-ago.html,1,5
18,3,3,6,0,https://www.dailymail.co.uk/wires/afp/article-13530121/Israel-hits-Gaza-tensions-surge-Lebanon-border.html,1,6
18,3,3,9,1,https://www.dailymail.co.uk/wires/ap/article-13527571/New-European-champion-runner-Switzerland-invited-IOC-rejoin-Olympic-refugee-team-Paris.html,1,5
18,3,3,11,0,https://www.dailymail.co.uk/wires/ap/article-13524703/Aspects-US-restrictions-asylum-seekers-violate-international-protections-UNHCR-head-says.html,1,5
18,3,3,3,1,https://www.dailymail.co.uk/wires/ap/article-13520755/Some-Syrian-refugees-risk-returning-opposition-held-areas-hostility-host-Lebanon-grows.html,1,2
18,3,3,10,0,https://www.dailymail.co.uk/wires/pa/article-13517189/Israeli-forces-Palestinian-armed-groups-committed-war-crimes--UN.html,1,6
18,3,3,10,0,https://www.dailymail.co.uk/wires/ap/article-13517111/UN-human-rights-office-says-Israeli-forces-Palestinian-armed-groups-committed-war-crimes.html,1,6
18,3,3,11,0,https://www.dailymail.co.uk/wires/pa/article-13515561/Next-government-end-hostile-environment-against-refugees-argue-Greens.html,1,5
18,3,3,9,1,https://www.dailymail.co.uk/wires/ap/article-13513947/Paris-Olympics-What-know-watch-wrestling-competition.html,1,5
18,3,3,8,1,https://www.dailymail.co.uk/wires/ap/article-13513945/Paris-Olympics-What-know-watch-weightlifting-competition.html,1,5
18,3,3,6,0,https://www.dailymail.co.uk/wires/ap/article-13513701/The-Latest--Blinken-holds-talks-Gaza-wake-Israeli-rescue-raid-Palestinian-deaths.html,1,6
18,3,3,8,1,https://www.dailymail.co.uk/news/article-13511771/ukraine-refugees-children-mail-force-tunbridge-wells.html,1,1
18,3,3,10,0,https://www.dailymail.co.uk/wires/ap/article-13511475/Ultimate-surprise-How-Israeli-raid-freed-4-hostages-killed-scores-Palestinians-Gaza.html,1,6
18,3,3,12,0,https://www.dailymail.co.uk/news/article-13510267/Israel-Operation-Seeds-Summer-rescue-Hamas-hostages.html,1,6
18,3,3,3,1,https://www.dailymail.co.uk/news/article-13510805/Noa-Argamani-home-held-hostage-kidnapped-Hamas-rescue-Israeli-special-forces.html,1,6
18,3,3,3,0,https://www.dailymail.co.uk/wires/pa/article-13510563/Almost-300-Palestinians-killed-Israel-rescued-hostages--Gaza-health-ministry.html,1,6
18,3,3,9,1,https://www.dailymail.co.uk/news/article-13509347/noa-argamani-reunited-mother-hamas-hostage-idf-gaza-rescue.html,1,5
18,3,3,8,1,https://www.dailymail.co.uk/wires/ap/article-13508897/Paris-Olympics-What-know-watch-taekwondo-competition.html,1,5
18,3,3,3,1,https://www.dailymail.co.uk/wires/afp/article-13508781/Israel-army-says-rescued-4-Israeli-hostages-alive-Gaza.html,1,6
18,3,3,3,1,https://www.dailymail.co.uk/wires/ap/article-13508605/Israel-rescues-4-hostages-kidnapped-Hamas-led-attack-Oct-7.html,1,6
18,3,3,10,0,https://www.dailymail.co.uk/wires/afp/article-13508507/Israel-bombs-Gaza-minister-poised-quit-government.html,1,6
18,3,3,6,1,https://www.dailymail.co.uk/wires/afp/article-13505049/Israel-pounds-Gaza-refugee-camp-war-enters-ninth-month.html,1,6
18,3,3,12,0,https://www.dailymail.co.uk/news/article-13501735/Syrian-refugee-murders-Westernised-daughter-18-honour-killing-dumps-canal-started-dating-local-Dutch-boy-wanted-stop-wearing-headscarf.html,0,5
18,3,3,10,0,https://www.dailymail.co.uk/wires/pa/article-13500835/Israeli-strike-kills-30-people-Gaza-school-used-Hamas.html,1,6
18,3,3,7,1,https://www.dailymail.co.uk/news/article-13500617/At-39-people-killed-Israeli-strike-school-central-Gaza-local-officials-claim-IDF-insists-compound-used-Hamas.html,1,6
18,3,3,4,0,https://www.dailymail.co.uk/wires/pa/article-13500303/Israel-s-military-says-targeted-Hamas-compound-school.html,1,6
18,3,3,10,0,https://www.dailymail.co.uk/wires/ap/article-13500255/Israel-s-military-says-targeted-Hamas-compound-school-Hamas-linked-media-says-39-killed.html,1,6
18,3,3,4,0,https://www.dailymail.co.uk/wires/ap/article-13497707/UN-migration-refugee-agencies-cite-fundamental-right-asylum-new-US-moves-restrict-it.html,1,5
18,3,3,9,1,https://www.dailymail.co.uk/news/article-13496831/Somalian-refugee-jailed-life-murdering-seven-months-pregnant-girlfriend-honour-killing-Muslim-strangled-Christian-Swedish-victim-face-shame-telling-family-expecting-child.html,1,5
18,3,3,10,0,https://www.dailymail.co.uk/wires/ap/article-13495925/In-West-Bank-refugee-camp-Israels-raids-fuel-militancy-tries-stamp-out.html,1,6
18,3,3,10,0,https://www.dailymail.co.uk/wires/pa/article-13494381/Palestinians-recover-360-bodies-north-Gaza-killed-Israeli-offensive.html,1,6
18,3,3,6,1,https://www.dailymail.co.uk/wires/pa/article-13488317/Israeli-strikes-refugee-camps-central-Gaza-kill-11.html,1,6
18,3,3,10,0,https://www.dailymail.co.uk/wires/afp/article-13483763/Gazans-war-ravaged-Jabalia-shocked-destruction.html,1,6
17,3,3,10,0,https://www.dailymail.co.uk/wires/afp/article-13479417/Israel-pummels-Gaza-troops-push-central-Rafah.html,1,6
17,3,3,11,0,https://www.dailymail.co.uk/wires/ap/article-13479217/UN-refugee-chief-says-114-million-fled-homes-nations-fail-tackle-causes-conflict.html,1,5
17,3,3,11,0,https://www.dailymail.co.uk/galleries/article-13476919/Squads-Jamaal-Bowman-calls-Nikki-Haley-disgusting-human.html,0,6
17,3,3,12,0,https://www.dailymail.co.uk/news/article-13476321/jamaal-bowman-nikki-haley-disgusting-israel-bomb.html,0,6
17,3,3,1,0,https://www.dailymail.co.uk/wires/afp/article-13475875/Gunmen-murder-Rohingya-teacher-student-Bangladesh.html,1,4
17,3,3,2,0,https://www.dailymail.co.uk/news/article-13472163/nikki-haley-finish-israel-idf-shell.html,1,6
17,3,3,2,0,https://www.dailymail.co.uk/wires/afp/article-13470159/Rohingya-forced-fight-alongside-Myanmar-army-tormentors.html,1,4
17,3,3,10,0,https://www.dailymail.co.uk/news/article-13469625/Israeli-tanks-centre-Rafah-killed-shelling-tent-camps-following-Sundays-refugee-zone-airstrike-global-outrage.html,1,6
17,3,3,2,0,https://www.dailymail.co.uk/news/article-13467513/Brixton-chicken-shop-refugee-57-ran-trafficking-ring-smuggling-Sri-Lankans-English-Channel-extradited-France.html,1,5
17,3,3,7,0,https://www.dailymail.co.uk/video/palestine/video-3198565/Video-Israeli-air-strike-Moment-boy-breaks-tears-fire-rages.html,1,6
17,3,3,13,1,https://www.dailymail.co.uk/wires/afp/article-13455523/Afraid-walk-streets-Syria-refugees-face-Lebanon-expulsion.html,1,2
17,3,3,11,0,https://www.dailymail.co.uk/wires/afp/article-13453027/UNRWA-chief-says-private-sector-prioritised-Gaza-goods-crossing.html,1,5
17,3,3,9,1,https://www.dailymail.co.uk/wires/afp/article-13452257/Cannes-film-tracks-dilemma-stranded-Palestinian-refugees.html,0,6
17,3,3,3,0,https://www.dailymail.co.uk/wires/afp/article-13451981/Palestinians-survey-damage-mourn-dead-Israel-raid-West-Bank.html,1,6
17,3,3,5,1,https://www.dailymail.co.uk/wires/afp/article-13447447/Joy-Palestinian-refugee-camp-Beirut-European-trio-advances-cause.html,1,6
17,3,3,3,1,https://www.dailymail.co.uk/news/article-13438723/woman-raped-repeatedly-refugee-Adelaide.html,1,5
17,3,3,6,1,https://www.dailymail.co.uk/news/article-13437685/Christian-Marcel-Malanga-congo-coup-salt-lake-city-utah.html,1,5
17,3,3,1,0,https://www.dailymail.co.uk/wires/pa/article-13435013/Women-children-die-Israeli-air-strike-Gaza.html,1,6
17,3,3,9,1,https://www.dailymail.co.uk/wires/ap/article-13434983/An-airstrike-kills-20-central-Gaza-fighting-rages-Israels-leaders-air-wartime-divisions.html,1,5
17,3,3,8,1,https://www.dailymail.co.uk/news/article-13430313/migrant-hotel-king-housing-asylum-seekers-essex-graham-king.html,0,5
17,3,3,3,1,https://www.dailymail.co.uk/news/article-13429297/Refugee-severed-ear-Australia-visa-cancelled.html,1,5
17,3,3,11,0,https://www.dailymail.co.uk/wires/pa/article-13429535/Eight-EU-members-say-Syria-reassessed-voluntary-refugee-returns.html,1,5
17,3,3,6,1,https://www.dailymail.co.uk/wires/ap/article-13416457/Hundreds-Syrian-refugees-head-home-anti-refugee-sentiment-surges-Lebanon.html,1,2
17,3,3,6,1,https://www.dailymail.co.uk/wires/ap/article-13413135/Polish-activists-criticize-Tusks-government-tough-border-policies-migrant-pushbacks.html,1,5
17,3,3,10,0,https://www.dailymail.co.uk/wires/ap/article-13412605/Misery-deepens-Gazas-Rafah-Israeli-troops-press-operation.html,1,6
17,3,3,2,0,https://www.dailymail.co.uk/wires/ap/article-13410917/Germany-limits-cash-benefit-payments-asylum-seekers-Critics-say-designed-curb-migration.html,1,5
17,3,3,10,0,https://www.dailymail.co.uk/news/article-13405729/biden-israel-gaza-hamas-mark-dubowitz-ben-cohen.html,1,6
17,3,3,6,0,https://www.dailymail.co.uk/wires/ap/article-13406023/NYC-policy-long-migrant-families-stay-shelters-haphazard-audit-finds.html,1,5
17,3,3,6,1,https://www.dailymail.co.uk/news/article-13403185/hampton-car-crash-mother-killed-melbourne.html,1,5
17,3,3,9,1,https://www.dailymail.co.uk/tvshowbiz/article-13398049/AFL-WAG-Rebecca-Judd-reveals-impressive-secret-skill-shares-photos-stunning-new-holiday-home-Mornington-Peninsula.html,1,5
17,3,3,3,0,https://www.dailymail.co.uk/news/article-13393853/Majid-Jamshidi-Doukoshkan-meth-Perth-Ninette-Simons.html,1,5
17,3,3,4,0,https://www.dailymail.co.uk/wires/ap/article-13394233/Rape-terror-death-sea-How-boat-carrying-Rohingya-children-women-men-capsized.html,1,4
17,3,3,9,1,https://www.dailymail.co.uk/wires/ap/article-13384589/Biden-rebuilt-refugee-Trump-era-cuts-What-comes-election-year.html,1,5
17,3,3,10,0,https://www.dailymail.co.uk/wires/ap/article-13379779/Bomb-kills-5-people-including-children-refugee-camp-eastern-Congo.html,1,5
17,3,3,9,1,https://www.dailymail.co.uk/news/article-13376909/refugee-bus-driver-baruania-baros-killed-women-avoids-jail.html,1,5
17,3,3,10,0,https://www.dailymail.co.uk/news/article-13375585/Bidens-Gaza-refugee-plan-welcome-people-hate-America-pose-national-security-risk-Homeland-Security-Chairman-warns-outrage-grows.html,1,6
17,3,3,9,1,https://www.dailymail.co.uk/wires/pa/article-13375987/Cindy-Ngamba-looks-forward-fighting-beautiful-thing-ever.html,1,5
17,3,3,8,1,https://www.dailymail.co.uk/wires/ap/article-13375611/Refugee-Team-Paris-Olympics-36-athletes-11-countries-12-sports.html,1,5
16,3,3,11,0,https://www.dailymail.co.uk/wires/ap/article-13369059/Olympic-refugee-athlete-Lohalith-suspended-teams-3rd-doping-case-ahead-Paris-Games.html,0,5
16,3,3,11,0,https://www.dailymail.co.uk/wires/ap/article-13364897/Ashley-Judd-speaks-right-women-control-bodies-free-male-violence.html,0,5
16,3,3,6,0,https://www.dailymail.co.uk/news/article-13363735/Asylum-seeker-fury-unfair-bid-send-Northern-Ireland-sleep-makeshift-tent-encampment-outside-Dublins-processing-centre-dodge-Rishis-Rwanda-crackdown.html,1,5
16,3,3,12,0,https://www.dailymail.co.uk/news/article-13360515/Far-right-Muslim-burn-Koran-Sweden-Eurovision.html,1,5
16,3,3,8,1,https://www.dailymail.co.uk/wires/afp/article-13356275/Sudanese-filmmakers-shine-light-wars-silent-problems.html,1,5
16,3,3,11,0,https://www.dailymail.co.uk/video/video/video-3176791/Reading-terror-attack-Deaths-three-men-probably-avoidable-failings.html,0,5
16,3,3,13,1,https://www.dailymail.co.uk/wires/ap/article-13355841/Mississippi-police-odds-searched-missing-man-widow-says.html,0,5
16,3,3,11,0,https://www.dailymail.co.uk/wires/pa/article-13353171/Reading-terror-attack-families-trusting-inquest-judge-provide-answers.html,1,5
16,3,3,3,1,https://www.dailymail.co.uk/wires/pa/article-13352207/Timeline-events-Reading-terror-attack.html,1,5
16,3,3,9,1,https://www.dailymail.co.uk/news/article-13350071/Israeli-supermodel-Bar-Refaeli-accuses-Bella-Hadid-spreading-fake-news-photo-starving-Gaza-child-blasts-Didnt-learn-sisters-mistake-reference-Gigis-Palestine-blunder.html,0,5
16,3,3,9,1,https://www.dailymail.co.uk/femail/article-13349921/Queen-M-xima-Netherlands-holds-crimson-hat-battles-wind-Amsterdam-restaurant-opening.html,0,5
